Date,Advancers,Decliners,Neutral
2020-01-30,967,869,88
2020-01-31,256,1623,45
2020-02-03,1275,582,67
2020-02-04,1409,462,53
2020-02-05,1513,356,55
2020-02-06,840,1016,68
2020-02-07,574,1292,58
2020-02-10,1146,713,66
2020-02-11,1343,519,63
2020-02-12,1257,600,68
2020-02-13,900,964,61
2020-02-14,920,934,71
2020-02-18,751,1100,74
2020-02-19,1132,718,75
2020-02-20,1084,775,66
2020-02-21,548,1311,66
2020-02-24,160,1738,27
2020-02-25,134,1761,30
2020-02-26,547,1326,52
2020-02-27,139,1763,24
2020-02-28,463,1439,24
2020-03-02,1602,288,36
2020-03-03,499,1385,42
2020-03-04,1652,236,39
2020-03-05,163,1728,36
2020-03-06,366,1529,32
2020-03-09,41,1869,17
2020-03-10,1505,385,37
2020-03-11,60,1851,16
2020-03-12,40,1877,10
2020-03-13,1706,196,25
2020-03-16,75,1839,13
2020-03-17,1275,623,29
2020-03-18,126,1784,17
2020-03-19,1415,483,29
2020-03-20,716,1183,30
2020-03-23,452,1454,23
2020-03-24,1793,110,26
2020-03-25,1483,415,31
2020-03-26,1669,230,30
2020-03-27,367,1529,33
2020-03-30,1208,688,34
2020-03-31,802,1083,45
2020-04-01,131,1779,21
2020-04-02,1173,707,52
2020-04-03,351,1533,48
2020-04-06,1803,100,30
2020-04-07,1324,568,41
2020-04-08,1712,190,31
2020-04-09,1630,271,32
2020-04-13,406,1488,40
2020-04-14,1416,477,41
2020-04-15,233,1673,28
2020-04-16,672,1218,44
2020-04-17,1687,209,38
2020-04-20,354,1540,40
2020-04-21,321,1565,48
2020-04-22,1344,542,48
2020-04-23,1115,774,45
2020-04-24,1195,683,56
2020-04-27,1577,323,34
2020-04-28,1429,465,42
2020-04-29,1706,203,27
2020-04-30,363,1526,48
2020-05-01,230,1671,36
2020-05-04,848,1033,57
2020-05-05,1092,796,50
2020-05-06,534,1329,75
2020-05-07,1434,440,64
2020-05-08,1654,239,45
2020-05-11,541,1336,61
2020-05-12,353,1539,46
2020-05-13,190,1715,33
2020-05-14,1116,778,44
2020-05-15,1113,753,72
2020-05-18,1750,148,40
2020-05-19,599,1286,54
2020-05-20,1589,307,43
2020-05-21,901,986,52
2020-05-22,1020,855,65
2020-05-26,1648,248,44
2020-05-27,1597,289,54
2020-05-28,707,1191,42
2020-05-29,823,1074,43
2020-06-01,1472,436,32
2020-06-02,1439,453,48
2020-06-03,1578,319,43
2020-06-04,1045,848,47
2020-06-05,1667,238,36
2020-06-08,1544,355,43
2020-06-09,311,1585,46
2020-06-10,427,1474,41
2020-06-11,24,1905,13
2020-06-12,1651,258,33
2020-06-15,1301,589,53
2020-06-16,1615,290,39
2020-06-17,474,1414,56
2020-06-18,770,1104,70
2020-06-19,595,1280,69
2020-06-22,1041,839,64
2020-06-23,1072,808,65
2020-06-24,151,1753,41
2020-06-25,1328,562,55
2020-06-26,308,1602,35
2020-06-29,1570,323,54
2020-06-30,1379,526,42
2020-07-01,844,1047,56
2020-07-02,1175,709,64
2020-07-06,1432,474,43
2020-07-07,383,1522,44
2020-07-08,1110,767,72
2020-07-09,360,1543,46
2020-07-10,1519,384,46
2020-07-13,740,1165,44
2020-07-14,1378,525,47
2020-07-15,1657,252,41
2020-07-16,754,1130,66
2020-07-17,994,891,65
2020-07-20,714,1172,65
2020-07-21,1506,396,49
2020-07-22,1173,708,70
2020-07-23,875,1006,70
2020-07-24,544,1331,77
2020-07-27,1184,707,62
2020-07-28,787,1092,74
2020-07-29,1599,311,43
2020-07-30,563,1336,55
2020-07-31,719,1169,66
2020-08-03,1246,665,43
2020-08-04,1260,646,48
2020-08-05,1406,482,66
2020-08-06,912,971,71
2020-08-07,1276,622,57
2020-08-10,1408,502,46
2020-08-11,979,921,56
2020-08-12,1178,730,48
2020-08-13,672,1234,50
2020-08-14,929,946,83
2020-08-17,929,962,67
2020-08-18,594,1306,59
2020-08-19,725,1165,70
2020-08-20,672,1226,62
2020-08-21,603,1293,66
2020-08-24,1462,450,50
2020-08-25,885,1012,65
2020-08-26,684,1218,60
2020-08-27,1097,799,67
2020-08-28,1411,490,64
2020-08-31,495,1418,52
2020-09-01,1271,642,52
2020-09-02,1390,509,66
2020-09-03,331,1590,45
2020-09-04,797,1114,55
2020-09-08,353,1563,51
2020-09-09,1410,509,48
2020-09-10,459,1450,58
2020-09-11,978,926,63
2020-09-14,1597,329,42
2020-09-15,991,916,61
2020-09-16,1195,703,70
2020-09-17,715,1190,64
2020-09-18,532,1380,59
2020-09-21,192,1744,37
2020-09-22,1085,823,66
2020-09-23,176,1772,26
2020-09-24,1034,876,65
2020-09-25,1368,532,76
2020-09-28,1688,243,46
2020-09-29,567,1340,70
2020-09-30,1135,786,57
2020-10-01,1316,606,58
2020-10-02,1294,618,68
2020-10-05,1548,383,49
2020-10-06,683,1238,60
2020-10-07,1498,428,55
2020-10-08,1550,377,55
2020-10-09,998,919,67
2020-10-12,1236,679,71
2020-10-13,504,1426,56
2020-10-14,761,1156,69
2020-10-15,1130,793,63
2020-10-16,814,1109,64
2020-10-19,417,1509,61
2020-10-20,1396,523,69
2020-10-21,740,1192,56
2020-10-22,1372,564,53
2020-10-23,1198,719,73
2020-10-26,190,1771,29
2020-10-27,499,1429,62
2020-10-28,149,1808,33
2020-10-29,1384,552,57
2020-10-30,692,1243,58
2020-11-02,1622,321,51
2020-11-03,1684,271,40
2020-11-04,920,1032,44
2020-11-05,1673,272,51
2020-11-06,775,1164,58
2020-11-09,1524,436,38
2020-11-10,1405,536,58
2020-11-11,913,1024,62
2020-11-12,386,1567,46
2020-11-13,1708,240,51
2020-11-16,1677,283,39
2020-11-17,1094,849,56
2020-11-18,657,1267,75
2020-11-19,1198,733,69
2020-11-20,844,1084,74
2020-11-23,1542,416,45
2020-11-24,1599,370,35
2020-11-25,740,1207,58
2020-11-27,1006,937,64
2020-11-30,473,1484,53
2020-12-01,1455,512,43
2020-12-02,1175,781,54
2020-12-03,1256,700,54
2020-12-04,1617,339,54
2020-12-07,725,1222,63
2020-12-08,1261,690,60
2020-12-09,975,979,58
2020-12-10,1063,896,54
2020-12-11,729,1228,56
2020-12-14,664,1299,53
2020-12-15,1660,303,54
2020-12-16,812,1146,60
2020-12-17,1328,630,60
2020-12-18,763,1209,46
2020-12-21,609,1366,45
2020-12-22,804,1157,59
2020-12-23,1400,561,59
2020-12-24,1120,821,79
2020-12-28,1047,923,50
2020-12-29,640,1320,60
2020-12-30,1425,546,49
2020-12-31,1224,742,54
2021-01-04,519,1473,28
2021-01-05,1485,487,50
2021-01-06,1490,497,35
2021-01-07,1237,741,44
2021-01-08,929,1025,68
2021-01-11,823,1145,55
2021-01-12,1404,566,54
2021-01-13,856,1118,51
2021-01-14,1384,589,52
2021-01-15,575,1406,46
2021-01-19,1216,765,47
2021-01-20,1282,691,55
2021-01-21,729,1246,53
2021-01-22,995,981,54
2021-01-25,805,1174,52
2021-01-26,792,1179,60
2021-01-27,350,1641,40
2021-01-28,1332,656,43
2021-01-29,372,1605,55
2021-02-01,1662,339,31
2021-02-02,1541,455,38
2021-02-03,1190,790,54
2021-02-04,1500,484,52
2021-02-05,1408,586,42
2021-02-08,1551,439,46
2021-02-09,1118,872,47
2021-02-10,1066,921,50
2021-02-11,998,999,40
2021-02-12,1167,818,54
2021-02-16,985,1013,41
2021-02-17,784,1198,58
2021-02-18,535,1458,48
2021-02-19,1383,607,51
2021-02-22,1031,971,39
2021-02-23,886,1101,54
2021-02-24,1553,454,34
2021-02-25,243,1776,23
2021-02-26,741,1257,44
2021-03-01,1755,253,34
2021-03-02,839,1163,41
2021-03-03,988,1018,37
2021-03-04,424,1581,39
2021-03-05,1605,385,54
2021-03-08,1285,719,40
2021-03-09,1159,844,42
2021-03-10,1598,408,39
2021-03-11,1427,570,49
2021-03-12,1280,723,44
2021-03-15,1279,725,44
2021-03-16,566,1446,37
2021-03-17,1229,757,63
2021-03-18,448,1573,29
2021-03-19,1035,964,51
2021-03-22,790,1210,51
2021-03-23,362,1655,34
2021-03-24,867,1127,57
2021-03-25,1479,512,63
2021-03-26,1639,375,40
2021-03-29,611,1395,50
2021-03-30,1347,659,53
2021-03-31,1021,989,49
2021-04-01,1625,392,43
2021-04-05,1277,738,46
2021-04-06,1173,826,63
2021-04-07,776,1218,68
2021-04-08,1241,758,63
2021-04-09,1149,853,60
2021-04-12,1088,900,74
2021-04-13,897,1108,58
2021-04-14,1271,730,62
2021-04-15,1340,660,63
2021-04-16,1249,758,57
2021-04-19,646,1346,73
2021-04-20,501,1501,67
2021-04-21,1688,332,49
2021-04-22,676,1332,64
2021-04-23,1634,377,61
2021-04-26,1241,760,72
2021-04-27,1039,957,78
2021-04-28,1157,835,82
2021-04-29,1161,847,67
2021-04-30,598,1423,54
2021-05-03,1473,555,47
2021-05-04,838,1177,61
2021-05-05,1168,853,55
2021-05-06,1247,763,66
2021-05-07,1579,443,54
2021-05-10,686,1335,56
2021-05-11,515,1511,51
2021-05-12,207,1832,38
2021-05-13,1517,520,41
2021-05-14,1785,247,47
2021-05-17,1103,906,71
2021-05-18,776,1242,62
2021-05-19,626,1387,68
2021-05-20,1354,668,59
2021-05-21,1164,847,71
2021-05-24,1398,632,52
2021-05-25,614,1408,60
2021-05-26,1522,491,69
2021-05-27,1361,650,76
2021-05-28,1186,827,75
2021-06-01,1547,488,54
2021-06-02,1008,1016,66
2021-06-03,832,1190,68
2021-06-04,1294,733,63
2021-06-07,1104,906,80
2021-06-08,1314,706,70
2021-06-09,823,1190,77
2021-06-10,992,1033,66
2021-06-11,1384,639,69
2021-06-14,782,1252,58
2021-06-15,1035,996,62
2021-06-16,689,1341,63
2021-06-17,541,1496,57
2021-06-18,337,1716,42
2021-06-21,1720,320,56
2021-06-22,1074,952,70
2021-06-23,1008,995,93
2021-06-24,1533,503,62
2021-06-25,1173,856,71
2021-06-28,721,1332,48
2021-06-29,859,1172,71
2021-06-30,1188,856,59
2021-07-01,1450,583,72
2021-07-02,965,1070,72
2021-07-06,580,1471,56
2021-07-07,981,1052,74
2021-07-08,367,1674,67
2021-07-09,1799,257,53
2021-07-12,1219,813,77
2021-07-13,440,1606,63
2021-07-14,803,1241,65
2021-07-15,803,1241,65
2021-07-16,499,1560,51
2021-07-19,240,1838,35
2021-07-20,1834,228,52
2021-07-21,1649,413,52
2021-07-22,579,1468,70
2021-07-23,1380,663,78
2021-07-26,1274,794,55
2021-07-27,745,1307,71
2021-07-28,1402,660,61
2021-07-29,1546,513,65
2021-07-30,756,1315,55
2021-08-02,889,1171,67
2021-08-03,1368,700,59
2021-08-04,539,1526,62
2021-08-05,1496,547,84
2021-08-06,1335,730,63
2021-08-09,772,1281,77
2021-08-10,1296,761,73
2021-08-11,1499,555,76
2021-08-12,856,1206,68
2021-08-13,947,1125,58
2021-08-16,738,1325,67
2021-08-17,524,1543,63
2021-08-18,507,1545,78
2021-08-19,547,1531,52
2021-08-20,1604,454,72
2021-08-23,1538,535,57
2021-08-24,1504,560,66
2021-08-25,1238,809,83
2021-08-26,434,1627,70
2021-08-27,1812,265,54
2021-08-30,832,1239,60
2021-08-31,1151,916,64
2021-09-01,1232,826,73
2021-09-02,1349,702,81
2021-09-03,737,1321,74
2021-09-07,579,1499,54
2021-09-08,754,1322,56
2021-09-09,934,1126,72
2021-09-10,618,1437,77
2021-09-13,1400,670,62
2021-09-14,521,1562,49
2021-09-15,1532,539,61
2021-09-16,777,1290,67
2021-09-17,686,1392,56
2021-09-20,259,1839,36
2021-09-21,1081,995,59
2021-09-22,1740,357,38
2021-09-23,1521,553,63
2021-09-24,872,1203,63
2021-09-27,1335,745,59
2021-09-28,335,1768,37
2021-09-29,1155,929,57
2021-09-30,615,1473,54
2021-10-01,1620,470,53
2021-10-04,778,1299,66
2021-10-05,1342,750,51
2021-10-06,887,1188,69
2021-10-07,1589,487,68
2021-10-08,921,1145,79
2021-10-11,801,1265,79
2021-10-12,1224,854,67
2021-10-13,1272,802,71
2021-10-14,1696,391,58
2021-10-15,1073,1012,61
2021-10-18,1021,1056,70
2021-10-19,1235,852,60
2021-10-20,1495,581,73
2021-10-21,923,1162,64
2021-10-22,1090,995,66
2021-10-25,1287,814,52
2021-10-26,794,1280,79
2021-10-27,435,1669,49
2021-10-28,1560,542,53
2021-10-29,892,1204,61
2021-11-01,1668,449,40
2021-11-02,941,1161,55
2021-11-03,1471,620,67
2021-11-04,874,1208,77
2021-11-05,1519,592,49
2021-11-08,1196,906,58
2021-11-09,1024,1055,82
2021-11-10,693,1419,50
2021-11-11,1311,793,59
2021-11-12,1178,933,53
2021-11-15,957,1142,65
2021-11-16,927,1163,74
2021-11-17,594,1503,67
2021-11-18,720,1387,57
2021-11-19,613,1506,46
2021-11-22,1059,1056,50
2021-11-23,1066,1053,47
2021-11-24,1098,1005,64
2021-11-26,223,1901,44
2021-11-29,1091,1017,60
2021-11-30,314,1814,40
2021-12-01,474,1647,47
2021-12-02,1730,391,48
2021-12-03,527,1588,54
2021-12-06,1728,393,48
2021-12-07,1766,356,47
2021-12-08,1401,716,52
2021-12-09,414,1700,56
2021-12-10,1098,1011,62
2021-12-13,560,1574,38
2021-12-14,664,1460,50
2021-12-15,1475,641,59
2021-12-16,901,1222,53
2021-12-17,895,1222,60
2021-12-20,323,1805,50
2021-12-21,1865,274,40
2021-12-22,1679,436,64
2021-12-23,1599,528,52
2021-12-27,1613,508,58
2021-12-28,1016,1096,68
2021-12-29,1203,908,69
2021-12-30,1085,1039,56
2021-12-31,1276,842,63
2022-01-03,1283,850,48
2022-01-04,1254,883,44
2022-01-05,345,1807,29
2022-01-06,1253,875,53
2022-01-07,1097,1011,73
2022-01-10,782,1337,63
2022-01-11,1599,535,48
2022-01-12,1094,1025,63
2022-01-13,994,1134,54
2022-01-14,882,1241,60
2022-01-18,297,1845,41
2022-01-19,545,1595,43
2022-01-20,416,1705,62
2022-01-21,357,1784,42
2022-01-24,1119,1029,35
2022-01-25,875,1254,54
2022-01-26,651,1494,38
2022-01-27,617,1521,47
2022-01-28,1587,540,59
2022-01-31,1834,307,45
2022-02-01,1589,555,42
2022-02-02,1027,1097,62
2022-02-03,328,1821,37
2022-02-04,1035,1091,60
2022-02-07,1198,923,65
2022-02-08,1488,646,52
2022-02-09,1631,496,59
2022-02-10,465,1686,35
2022-02-11,635,1509,43
2022-02-14,573,1587,29
2022-02-15,1729,416,44
2022-02-16,1410,722,58
2022-02-17,476,1677,37
2022-02-18,730,1395,65
2022-02-22,420,1726,44
2022-02-23,457,1673,60
2022-02-24,1307,840,43
2022-02-25,1860,282,49
2022-02-28,996,1145,50
2022-03-01,664,1485,42
2022-03-02,1765,391,36
2022-03-03,888,1229,75
2022-03-04,652,1480,60
2022-03-07,398,1760,34
2022-03-08,1141,987,65
2022-03-09,1692,461,40
2022-03-10,912,1236,45
2022-03-11,521,1615,57
2022-03-14,631,1527,35
2022-03-15,1558,584,51
2022-03-16,1774,378,41
2022-03-17,1724,433,37
2022-03-18,1416,719,59
2022-03-21,828,1306,60
2022-03-22,1381,755,58
2022-03-23,616,1525,53
2022-03-24,1482,657,55
2022-03-25,1221,919,54
2022-03-28,968,1169,57
2022-03-29,1820,341,33
2022-03-30,784,1372,39
2022-03-31,693,1467,35
2022-04-01,1542,602,51
2022-04-04,1097,1043,55
2022-04-05,333,1822,40
2022-04-06,606,1544,45
2022-04-07,933,1202,60
2022-04-08,997,1140,58
2022-04-11,653,1493,49
2022-04-12,1043,1084,68
2022-04-13,1730,419,46
2022-04-14,724,1420,52
2022-04-18,795,1344,57
2022-04-19,1637,521,38
2022-04-20,1469,680,47
2022-04-21,323,1839,34
2022-04-22,188,1967,41
2022-04-25,1031,1111,54
2022-04-26,242,1912,42
2022-04-27,1039,1094,63
2022-04-28,1803,346,47
2022-04-29,230,1936,30
2022-05-02,1007,1127,62
2022-05-03,1480,656,60
2022-05-04,1917,237,43
2022-05-05,139,2019,39
2022-05-06,634,1514,49
2022-05-09,259,1913,26
2022-05-10,896,1257,45
2022-05-11,625,1523,51
2022-05-12,1178,979,42
2022-05-13,1863,301,35
2022-05-16,1050,1091,58
2022-05-17,1861,304,34
2022-05-18,199,1967,33
2022-05-19,1053,1095,51
2022-05-20,1022,1118,59
2022-05-23,1639,505,55
2022-05-24,878,1262,59
2022-05-25,1719,425,55
2022-05-26,1868,295,36
2022-05-27,1964,208,27
2022-05-31,646,1497,56
2022-06-01,818,1334,47
2022-06-02,1792,364,43
2022-06-03,442,1705,52
2022-06-06,1276,851,72
2022-06-07,1616,533,50
2022-06-08,439,1701,59
2022-06-09,227,1944,28
2022-06-10,241,1918,40
2022-06-13,46,2138,15
2022-06-14,800,1360,39
2022-06-15,1608,540,51
2022-06-16,110,2064,25
2022-06-17,1337,815,47
2022-06-21,1623,527,49
2022-06-22,970,1171,58
2022-06-23,1279,873,47
2022-06-24,1903,258,39
2022-06-27,1186,963,51
2022-06-28,564,1576,60
2022-06-29,684,1465,52
2022-06-30,842,1304,55
2022-07-01,1699,438,64
2022-07-05,956,1191,54
2022-07-06,749,1398,54
2022-07-07,1749,417,35
2022-07-08,888,1250,63
2022-07-11,538,1599,64
2022-07-12,937,1192,72
2022-07-13,908,1218,75
2022-07-14,456,1694,51
2022-07-15,1881,258,62
2022-07-18,1113,1028,61
2022-07-19,1962,189,51
2022-07-20,1463,681,58
2022-07-21,1333,802,67
2022-07-22,732,1404,66
2022-07-25,1347,777,78
2022-07-26,792,1336,75
2022-07-27,1887,272,44
2022-07-28,1695,470,38
2022-07-29,1593,556,54
2022-08-01,1113,1031,59
2022-08-02,784,1361,58
2022-08-03,1510,644,49
2022-08-04,983,1152,68
2022-08-05,1099,1035,69
2022-08-08,1538,603,62
2022-08-09,802,1321,80
2022-08-10,1918,239,46
2022-08-11,1384,755,64
2022-08-12,1839,311,53
2022-08-15,1058,1071,74
2022-08-16,1179,964,60
2022-08-17,392,1771,40
2022-08-18,1302,820,81
2022-08-19,226,1940,38
2022-08-22,276,1880,48
2022-08-23,1120,1022,63
2022-08-24,1365,762,78
2022-08-25,1792,355,58
2022-08-26,160,2001,44
2022-08-29,656,1476,73
2022-08-30,349,1797,59
2022-08-31,592,1550,64
2022-09-01,602,1545,59
2022-09-02,786,1335,85
2022-09-06,660,1500,46
2022-09-07,1785,362,59
2022-09-08,1287,828,91
2022-09-09,1909,265,32
2022-09-12,1737,411,58
2022-09-13,115,2070,21
2022-09-14,1076,1067,63
2022-09-15,586,1570,50
2022-09-16,521,1631,55
2022-09-19,1405,732,71
2022-09-20,256,1906,46
2022-09-21,427,1730,52
2022-09-22,321,1853,35
2022-09-23,183,2001,25
2022-09-26,287,1885,38
2022-09-27,995,1156,59
2022-09-28,2021,154,35
2022-09-29,263,1922,25
2022-09-30,811,1328,71
2022-10-03,1955,215,40
2022-10-04,2049,128,33
2022-10-05,614,1548,48
2022-10-06,605,1542,63
2022-10-07,217,1951,42
2022-10-10,732,1409,69
2022-10-11,979,1173,58
2022-10-12,822,1325,63
2022-10-13,1717,458,36
2022-10-14,240,1924,47
2022-10-17,1920,244,48
2022-10-18,1706,451,55
2022-10-19,459,1709,44
2022-10-20,646,1508,58
2022-10-21,1745,426,41
2022-10-24,1308,842,62
2022-10-25,1910,263,39
2022-10-26,1288,872,52
2022-10-27,1211,938,63
2022-10-28,1744,421,49
2022-10-31,959,1187,68
2022-11-01,1358,807,50
2022-11-02,289,1876,50
2022-11-03,895,1262,58
2022-11-04,1697,481,38
2022-11-07,1401,746,69
2022-11-08,1260,889,67
2022-11-09,291,1890,35
2022-11-10,2055,145,16
2022-11-11,1407,762,47
2022-11-14,566,1615,35
2022-11-15,1696,478,43
2022-11-16,637,1531,49
2022-11-17,766,1386,65
2022-11-18,1349,807,61
2022-11-21,995,1170,52
2022-11-22,1753,412,52
2022-11-23,1284,855,79
2022-11-25,1407,720,91
2022-11-28,350,1824,44
2022-11-29,1367,789,62
2022-11-30,1980,191,47
2022-12-01,1113,1041,64
2022-12-02,1143,1005,71
2022-12-05,223,1954,42
2022-12-06,587,1574,58
2022-12-07,966,1190,63
2022-12-08,1287,858,74
2022-12-09,587,1586,46
2022-12-12,1524,637,59
2022-12-13,1521,640,59
2022-12-14,810,1340,70
2022-12-15,310,1864,46
2022-12-16,541,1612,67
2022-12-19,579,1599,43
2022-12-20,1220,936,65
2022-12-21,1774,396,51
2022-12-22,450,1720,51
2022-12-23,1567,596,58
2022-12-27,1021,1158,42
2022-12-28,338,1837,46
2022-12-29,1983,204,34
2022-12-30,854,1295,72
2023-01-03,1258,925,38
2023-01-04,1767,422,32
2023-01-05,721,1448,52
2023-01-06,1991,200,30
2023-01-09,1290,870,61
2023-01-10,1607,553,61
2023-01-11,1722,449,51
2023-01-12,1683,497,42
2023-01-13,1309,849,64
2023-01-17,1043,1121,58
2023-01-18,558,1609,55
2023-01-19,778,1372,72
2023-01-20,1840,348,34
2023-01-23,1589,567,66
2023-01-24,989,1171,62
2023-01-25,1175,979,68
2023-01-26,1519,636,67
2023-01-27,1255,904,63
2023-01-30,550,1611,62
2023-01-31,1963,228,32
2023-02-01,1620,550,53
2023-02-02,1529,652,42
2023-02-03,598,1594,31
2023-02-06,474,1705,44
2023-02-07,1496,675,52
2023-02-08,559,1598,66
2023-02-09,480,1692,51
2023-02-10,1199,964,60
2023-02-13,1701,459,63
2023-02-14,941,1210,72
2023-02-15,1337,830,56
2023-02-16,514,1663,46
2023-02-17,961,1194,68
2023-02-21,199,1993,31
2023-02-22,1080,1074,69
2023-02-23,1436,714,73
2023-02-24,549,1622,52
2023-02-27,1280,885,58
2023-02-28,964,1176,83
2023-03-01,1019,1144,60
2023-03-02,1244,920,59
2023-03-03,1836,343,44
2023-03-06,635,1530,59
2023-03-07,371,1792,61
2023-03-08,1152,996,76
2023-03-09,236,1960,28
2023-03-10,256,1922,47
2023-03-13,605,1579,41
2023-03-14,1700,494,31
2023-03-15,469,1707,49
2023-03-16,1667,499,59
2023-03-17,283,1901,41
2023-03-20,1466,700,59
2023-03-21,1749,439,38
2023-03-22,393,1775,58
2023-03-23,785,1371,70
2023-03-24,1411,747,68
2023-03-27,1648,501,77
2023-03-28,1324,826,76
2023-03-29,1772,408,46
2023-03-30,1507,672,48
2023-03-31,1894,289,44
2023-04-03,1067,1104,57
2023-04-04,543,1620,65
2023-04-05,791,1378,59
2023-04-06,1167,993,68
2023-04-10,1465,697,66
2023-04-11,1649,506,73
2023-04-12,971,1186,71
2023-04-13,1592,575,61
2023-04-14,691,1455,82
2023-04-17,1383,770,76
2023-04-18,947,1215,67
2023-04-19,997,1166,66
2023-04-20,754,1401,74
2023-04-21,929,1224,76
2023-04-24,1181,980,68
2023-04-25,289,1891,50
2023-04-26,662,1499,69
2023-04-27,1761,408,61
2023-04-28,1652,527,51
2023-05-01,905,1259,66
2023-05-02,411,1767,52
2023-05-03,831,1322,78
2023-05-04,644,1532,55
2023-05-05,1935,260,37
2023-05-08,961,1200,71
2023-05-09,866,1287,79
2023-05-10,1191,974,67
2023-05-11,662,1499,71
2023-05-12,912,1250,70
2023-05-15,1514,641,77
2023-05-16,351,1828,53
2023-05-17,1710,464,58
2023-05-18,1325,832,75
2023-05-19,809,1357,66
2023-05-22,1308,860,64
2023-05-23,784,1375,73
2023-05-24,409,1769,54
2023-05-25,744,1429,59
2023-05-26,1555,616,61
2023-05-30,942,1230,61
2023-05-31,828,1351,54
2023-06-01,1671,510,52
2023-06-02,1923,266,44
2023-06-05,722,1443,68
2023-06-06,1806,374,53
2023-06-07,1523,645,66
2023-06-08,1047,1121,66
2023-06-09,778,1379,77
2023-06-12,1179,983,72
2023-06-13,1567,602,65
2023-06-14,846,1334,55
2023-06-15,1720,445,70
2023-06-16,820,1352,63
2023-06-20,637,1538,61
2023-06-21,1062,1079,95
2023-06-22,668,1496,72
2023-06-23,571,1609,56
2023-06-26,1439,730,67
2023-06-27,1670,509,57
2023-06-28,1178,1007,51
2023-06-29,1598,577,61
2023-06-30,1523,649,67
2023-07-03,1558,622,60
2023-07-05,598,1577,65
2023-07-06,286,1923,32
2023-07-07,1599,577,65
2023-07-10,1553,631,57
2023-07-11,1734,448,59
2023-07-12,1628,555,58
2023-07-13,1578,599,64
2023-07-14,517,1680,44
2023-07-17,1301,869,71
2023-07-18,1599,571,71
2023-07-19,1416,755,70
2023-07-20,896,1270,75
2023-07-21,1014,1137,90
2023-07-24,1377,785,79
2023-07-25,1106,1046,89
2023-07-26,1354,798,89
2023-07-27,465,1716,60
2023-07-28,1623,573,46
2023-07-31,1566,603,73
2023-08-01,727,1444,72
2023-08-02,463,1724,57
2023-08-03,857,1343,44
2023-08-04,1134,1047,63
2023-08-07,1453,738,53
2023-08-08,780,1375,89
2023-08-09,922,1237,85
2023-08-10,962,1202,80
2023-08-11,1144,1005,95
2023-08-14,838,1343,63
2023-08-15,302,1897,46
2023-08-16,509,1674,62
2023-08-17,648,1528,69
2023-08-18,1282,861,102
2023-08-21,840,1344,61
2023-08-22,894,1281,70
2023-08-23,1743,456,46
2023-08-24,496,1679,70
2023-08-25,1321,831,93
2023-08-28,1678,489,78
2023-08-29,1873,321,51
2023-08-30,1304,842,100
2023-08-31,943,1222,81
2023-09-01,1495,671,80
2023-09-05,401,1795,50
2023-09-06,758,1414,74
2023-09-07,731,1453,62
2023-09-08,1111,1060,75
2023-09-11,1192,961,93
2023-09-12,1027,1134,85
2023-09-13,758,1415,73
2023-09-14,1793,398,55
2023-09-15,678,1486,82
2023-09-18,906,1247,94
2023-09-19,866,1301,80
2023-09-20,821,1337,89
2023-09-21,303,1906,38
2023-09-22,991,1184,73
2023-09-25,1114,1075,59
2023-09-26,270,1939,39
2023-09-27,1193,996,59
2023-09-28,1547,638,63
2023-09-29,937,1242,70
2023-10-02,389,1815,45
2023-10-03,353,1847,50
2023-10-04,1391,790,70
2023-10-05,1022,1151,79
2023-10-06,1517,674,61
2023-10-09,1508,681,63
2023-10-10,1659,533,61
2023-10-11,1360,829,64
2023-10-12,304,1900,50
2023-10-13,800,1388,66
2023-10-16,1715,483,56
2023-10-17,1403,781,71
2023-10-18,305,1908,42
2023-10-19,376,1825,54
2023-10-20,480,1699,76
2023-10-23,599,1589,67
2023-10-24,1526,668,61
2023-10-25,487,1721,47
2023-10-26,1184,1003,69
2023-10-27,554,1632,70
2023-10-30,1615,568,74
2023-10-31,1605,605,47
2023-11-01,1475,735,47
2023-11-02,2009,220,28
2023-11-03,1879,338,40
2023-11-06,560,1625,72
2023-11-07,921,1276,61
2023-11-08,849,1333,76
2023-11-09,566,1648,44
2023-11-10,1662,523,73
2023-11-13,997,1191,70
2023-11-14,2111,133,15
2023-11-15,1235,958,66
2023-11-16,767,1428,64
2023-11-17,1628,559,72
2023-11-20,1411,779,69
2023-11-21,718,1482,59
2023-11-22,1503,669,87
2023-11-24,1642,519,98
2023-11-27,822,1362,75
2023-11-28,1024,1156,79
2023-11-29,1433,772,54
2023-11-30,1370,806,83
2023-12-01,1964,260,35
2023-12-04,1166,1031,62
2023-12-05,547,1636,77
2023-12-06,1057,1127,76
2023-12-07,1497,705,58
2023-12-08,1309,870,81
2023-12-11,1167,1014,79
2023-12-12,964,1202,94
2023-12-13,2027,206,28
2023-12-14,1779,450,32
2023-12-15,665,1538,58
2023-12-18,1120,1065,77
2023-12-19,1861,356,45
2023-12-20,369,1847,47
2023-12-21,1867,338,59
2023-12-22,1499,685,80
2023-12-26,1697,498,69
2023-12-27,1275,906,84
2023-12-28,1039,1151,75
2023-12-29,560,1640,65
2024-01-02,990,1224,52
2024-01-03,570,1644,52
2024-01-04,1031,1157,78
2024-01-05,1219,968,79
2024-01-08,1692,524,50
2024-01-09,506,1686,74
2024-01-10,1241,953,72
2024-01-11,860,1331,75
